booking_id,number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,lead_time,average_price,special_requests,date_of_reservation,market_segment_type_corporate,market_segment_type_offline,market_segment_type_online,market_segment_type_other,room_type_other,room_type_room_type_1,room_type_room_type_4,season_high,season_low,type_of_meal_meal_plan_1,type_of_meal_meal_plan_2,type_of_meal_not_selected 
INN03608,2.240292814808948,-0.2368803826590979,-0.9319054662930276,0.5599308124176124,-0.9126811036856706,0.8162830438984834,1.9250309185559,2017-08-20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN04012,-1.6419169370926574,-0.2368803826590979,-0.9319054662930276,0.5599308124176124,-0.8976501531576693,-0.7892275264294342,0.5793870422445166,2017-08-20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN35703,0.2991879388581454,-0.2368803826590979,1.34361995718518,1.9663788824434296,0.7106615533384648,-0.4902457802217021,1.9250309185559,2017-08-20,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
INN19436,0.2991879388581454,5.51137132737048,-0.9319054662930276,-0.8465172576082052,-0.942743004741673,1.815267398769188,0.5793870422445166,2017-08-20,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
INN11177,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,-0.1432932225952964,-1.0780215594936844,0.1384008030933626,3.2706747948672827,2017-08-20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN03945,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,-0.1432932225952964,-0.9577739552696743,-0.1113452856243134,3.2706747948672827,2017-08-20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN32023,0.2991879388581454,2.63724547235569,0.2058572454460761,0.5599308124176124,-0.9878358563256768,0.6200539741917379,0.5793870422445166,2017-08-20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN11946,0.2991879388581454,-0.2368803826590979,0.2058572454460761,0.5599308124176124,-0.942743004741673,0.1562398094303395,1.9250309185559,2017-08-20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
INN35203,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,-0.1432932225952964,-1.0479596584376818,0.1384008030933626,0.5793870422445166,2017-08-20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN19446,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,0.5599308124176124,-0.8976501531576693,-0.4324473996898969,1.9250309185559,2017-08-20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN05602,0.2991879388581454,2.63724547235569,1.34361995718518,1.9663788824434296,0.7106615533384648,-0.4902457802217021,4.616318671178666,2017-08-20,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
INN22108,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,-0.8465172576082052,0.6805996522824622,-1.368995232381182,-0.7662568340668664,2017-08-20,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN24067,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,-0.1432932225952964,-0.942743004741673,-0.4324473996898969,1.9250309185559,2017-08-20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
INN25569,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,-0.1432932225952964,-1.0780215594936844,0.1384008030933626,3.2706747948672827,2017-08-20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN17987,0.2991879388581454,5.51137132737048,-0.9319054662930276,-0.1432932225952964,-0.942743004741673,1.815267398769188,-0.7662568340668664,2017-08-20,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
INN03506,0.2991879388581454,-0.2368803826590979,1.34361995718518,1.2631548474305212,-1.002866806853678,-0.1470232982982671,0.5793870422445166,2017-08-20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN09177,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,-0.8465172576082052,0.9210948607304824,-1.368995232381182,0.5793870422445166,2017-08-20,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN35861,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,-0.1432932225952964,-1.0780215594936844,0.1384008030933626,1.9250309185559,2017-08-20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN05445,0.2991879388581454,-0.2368803826590979,1.34361995718518,1.9663788824434296,1.4772400302665287,-0.914100570788272,-0.7662568340668664,2017-08-20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN34170,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,-0.8465172576082052,-1.0178977573816794,0.1027227904194089,1.9250309185559,2017-08-20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN31022,0.2991879388581454,-0.2368803826590979,1.34361995718518,0.5599308124176124,-1.0780215594936844,0.4095536994154107,1.9250309185559,2017-08-20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN31534,-1.6419169370926574,-0.2368803826590979,-0.9319054662930276,-0.8465172576082052,-1.0930525100216857,0.4238249044849924,0.5793870422445166,2017-08-20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN00849,0.2991879388581454,2.63724547235569,-0.9319054662930276,-0.8465172576082052,-1.0479596584376818,0.1384008030933626,3.2706747948672827,2017-08-20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN26876,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,-0.1432932225952964,-1.062990608965683,0.1384008030933626,1.9250309185559,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN07799,0.2991879388581454,-0.2368803826590979,0.2058572454460761,-0.1432932225952964,-1.0930525100216857,0.7806050312245296,-0.7662568340668664,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN18511,0.2991879388581454,2.63724547235569,-0.9319054662930276,-0.1432932225952964,-1.062990608965683,0.7627660248875529,3.2706747948672827,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN31862,0.2991879388581454,5.51137132737048,0.2058572454460761,-0.1432932225952964,-0.942743004741673,1.815267398769188,1.9250309185559,2017-08-21,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
INN28942,0.2991879388581454,-0.2368803826590979,0.2058572454460761,-0.1432932225952964,0.5152591964744485,-0.914100570788272,0.5793870422445166,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN35422,0.2991879388581454,-0.2368803826590979,0.2058572454460761,-0.1432932225952964,-1.0930525100216857,-0.4324473996898969,-0.7662568340668664,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN02923,0.2991879388581454,-0.2368803826590979,1.34361995718518,0.5599308124176124,2.0183542492745734,-0.914100570788272,1.9250309185559,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN29417,0.2991879388581454,-0.2368803826590979,1.34361995718518,0.5599308124176124,1.1766210197065037,-0.914100570788272,1.9250309185559,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN29035,0.2991879388581454,-0.2368803826590979,0.2058572454460761,-0.1432932225952964,-1.0930525100216857,0.7806050312245296,-0.7662568340668664,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN17373,0.2991879388581454,-0.2368803826590979,1.34361995718518,0.5599308124176124,1.1766210197065037,-0.914100570788272,1.9250309185559,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN26057,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,-0.1432932225952964,-1.0329287079096805,0.1384008030933626,0.5793870422445166,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN18790,0.2991879388581454,-0.2368803826590979,1.34361995718518,0.5599308124176124,-1.002866806853678,-0.2041081185765928,-0.7662568340668664,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN09001,0.2991879388581454,-0.2368803826590979,1.34361995718518,0.5599308124176124,2.0183542492745734,-0.914100570788272,3.2706747948672827,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN24138,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,-0.1432932225952964,-1.0329287079096805,0.1384008030933626,0.5793870422445166,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN04385,0.2991879388581454,-0.2368803826590979,1.34361995718518,1.9663788824434296,0.3950115922504384,-0.914100570788272,-0.7662568340668664,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN03209,0.2991879388581454,5.51137132737048,-0.9319054662930276,-0.8465172576082052,-1.0930525100216857,2.564505664922216,0.5793870422445166,2017-08-21,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
INN26637,0.2991879388581454,-0.2368803826590979,0.2058572454460761,-0.1432932225952964,-1.0930525100216857,0.7806050312245296,-0.7662568340668664,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN15269,0.2991879388581454,-0.2368803826590979,0.2058572454460761,-0.1432932225952964,-1.062990608965683,-0.0517630044588106,1.9250309185559,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN27879,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.1432932225952964,-1.062990608965683,-0.4681254123638506,1.9250309185559,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
INN31745,-1.6419169370926574,-0.2368803826590979,0.2058572454460761,-0.1432932225952964,-0.942743004741673,-0.7892275264294342,1.9250309185559,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN28066,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,-0.8465172576082052,-0.762371598405658,-0.9676175897992028,-0.7662568340668664,2017-08-21,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN01150,0.2991879388581454,5.51137132737048,0.2058572454460761,-0.1432932225952964,-0.9577739552696743,0.4834071856504952,3.2706747948672827,2017-08-21,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
INN23869,0.2991879388581454,-0.2368803826590979,1.34361995718518,1.9663788824434296,-0.9728049057976756,-0.5905009958355122,-0.7662568340668664,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN13860,0.2991879388581454,-0.2368803826590979,0.2058572454460761,-0.1432932225952964,-0.9277120542136718,-0.4324473996898969,-0.7662568340668664,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN07843,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,-0.1432932225952964,-1.0479596584376818,0.1384008030933626,1.9250309185559,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN01985,0.2991879388581454,-0.2368803826590979,0.2058572454460761,-0.1432932225952964,-1.0780215594936844,-0.4324473996898969,-0.7662568340668664,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN07825,0.2991879388581454,-0.2368803826590979,0.2058572454460761,-0.1432932225952964,-1.062990608965683,-0.0517630044588106,1.9250309185559,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN14103,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,-0.8465172576082052,-0.762371598405658,-0.9676175897992028,-0.7662568340668664,2017-08-21,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN14829,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,-0.1432932225952964,0.4401044438344422,-0.914100570788272,0.5793870422445166,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN23870,0.2991879388581454,5.51137132737048,0.2058572454460761,-0.1432932225952964,-0.9277120542136718,1.815267398769188,0.5793870422445166,2017-08-21,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
INN07325,0.2991879388581454,-0.2368803826590979,3.619145380663388,6.185723092520883,-0.8826192026296681,-0.289735348994082,3.2706747948672827,2017-08-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN30936,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,-1.0930525100216857,0.1623050715849117,0.5793870422445166,2017-08-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN02121,-1.6419169370926574,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,-1.056812621484087,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN26832,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,-0.8465172576082052,1.913137595578565,-0.914100570788272,3.2706747948672827,2017-08-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN04296,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,-0.2718963426571051,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN34209,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,-0.2718963426571051,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN27018,0.2991879388581454,-0.2368803826590979,1.34361995718518,1.9663788824434296,0.3499187406664347,-0.914100570788272,-0.7662568340668664,2017-08-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN31822,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,-0.2718963426571051,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN24570,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,-0.8465172576082052,0.665568701754461,-0.914100570788272,-0.7662568340668664,2017-08-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN18398,0.2991879388581454,-0.2368803826590979,0.2058572454460761,-0.8465172576082052,-1.0479596584376818,-0.1470232982982671,1.9250309185559,2017-08-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN16529,0.2991879388581454,5.51137132737048,-0.9319054662930276,-0.8465172576082052,-1.0930525100216857,2.564505664922216,0.5793870422445166,2017-08-22,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
INN31950,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,-0.2718963426571051,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN17336,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,-1.9576824415014185,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN26143,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,-0.2718963426571051,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN24599,2.240292814808948,-0.2368803826590979,1.34361995718518,-0.8465172576082052,-1.0479596584376818,1.2979362149968587,0.5793870422445166,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
INN21859,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,-1.0930525100216857,0.7806050312245296,0.5793870422445166,2017-08-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN26503,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,-0.8465172576082052,1.913137595578565,-0.914100570788272,3.2706747948672827,2017-08-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN26163,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,-0.2718963426571051,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN34403,0.2991879388581454,-0.2368803826590979,0.2058572454460761,-0.8465172576082052,-1.0930525100216857,-0.1470232982982671,0.5793870422445166,2017-08-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
INN03848,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.1432932225952964,-0.9277120542136718,-0.4324473996898969,1.9250309185559,2017-08-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN23663,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,-0.2718963426571051,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN19366,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,-0.8465172576082052,0.605444899642456,-0.914100570788272,1.9250309185559,2017-08-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN31780,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,-0.2718963426571051,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN06851,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,-0.2718963426571051,-0.7662568340668664,2017-08-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN33235,2.240292814808948,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,1.2979362149968587,0.5793870422445166,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN23885,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,-0.2718963426571051,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN28016,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,-0.2718963426571051,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN15157,2.240292814808948,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,1.2979362149968587,0.5793870422445166,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN34591,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,-0.2718963426571051,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN36137,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,-1.0780215594936844,-0.2718963426571051,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
INN01567,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,-0.8465172576082052,0.605444899642456,-0.914100570788272,0.5793870422445166,2017-08-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN07400,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,-0.2718963426571051,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN12101,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,-1.0930525100216857,0.1623050715849117,-0.7662568340668664,2017-08-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN00220,0.2991879388581454,-0.2368803826590979,1.34361995718518,1.9663788824434296,0.4551353943624435,-1.6469269511112816,-0.7662568340668664,2017-08-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN05301,0.2991879388581454,-0.2368803826590979,-0.9319054662930276,-0.8465172576082052,-0.9126811036856706,-0.7535495137554804,-0.7662568340668664,2017-08-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN05806,-1.6419169370926574,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,-1.056812621484087,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN19392,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,-0.2718963426571051,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN35943,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,-0.2718963426571051,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN14389,-1.6419169370926574,-0.2368803826590979,1.34361995718518,-0.8465172576082052,-1.0479596584376818,-2.3501405809149096,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
INN30070,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,-0.2718963426571051,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN31525,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,-0.2718963426571051,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN35006,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,-0.2718963426571051,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN07093,2.240292814808948,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,1.2979362149968587,0.5793870422445166,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN12350,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.8465172576082052,0.9812186628424874,-0.2718963426571051,-0.7662568340668664,2017-08-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN01903,0.2991879388581454,5.51137132737048,-0.9319054662930276,-0.8465172576082052,-0.942743004741673,-0.1827013109722208,0.5793870422445166,2017-08-22,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
INN18443,0.2991879388581454,-0.2368803826590979,1.34361995718518,0.5599308124176124,0.2597330374984272,-0.914100570788272,-0.7662568340668664,2017-08-23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN04649,0.2991879388581454,-0.2368803826590979,1.34361995718518,-1.549741292621114,-1.0780215594936844,-0.1470232982982671,1.9250309185559,2017-08-23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN07105,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.1432932225952964,-0.9126811036856706,-0.1113452856243134,3.2706747948672827,2017-08-23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN04969,0.2991879388581454,2.63724547235569,0.2058572454460761,-1.549741292621114,-1.0479596584376818,-0.4324473996898969,3.2706747948672827,2017-08-23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN24540,0.2991879388581454,-0.2368803826590979,1.34361995718518,0.5599308124176124,0.2597330374984272,-0.914100570788272,0.5793870422445166,2017-08-23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN28238,-1.6419169370926574,-0.2368803826590979,1.34361995718518,0.5599308124176124,-1.002866806853678,-0.7892275264294342,1.9250309185559,2017-08-23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN04685,0.2991879388581454,-0.2368803826590979,1.34361995718518,-1.549741292621114,-1.0930525100216857,-0.1470232982982671,-0.7662568340668664,2017-08-23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN19993,-1.6419169370926574,-0.2368803826590979,0.2058572454460761,-1.549741292621114,-1.0930525100216857,-0.7892275264294342,-0.7662568340668664,2017-08-23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN07415,0.2991879388581454,-0.2368803826590979,1.34361995718518,1.2631548474305212,-0.9577739552696743,-0.4324473996898969,1.9250309185559,2017-08-23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN23498,0.2991879388581454,-0.2368803826590979,1.34361995718518,0.5599308124176124,1.73276618924255,-0.4592059091953622,0.5793870422445166,2017-08-23,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN19923,0.2991879388581454,-0.2368803826590979,1.34361995718518,-0.1432932225952964,-0.9126811036856706,-0.4324473996898969,3.2706747948672827,2017-08-23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN11868,0.2991879388581454,-0.2368803826590979,0.2058572454460761,-1.549741292621114,-0.8675882521016668,-0.1113452856243134,-0.7662568340668664,2017-08-23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
